# time_s Ids_A Vds_V Vgs_V
2.9793550311e-06 1.1071875000e+02 5.9610937500e+02 8.9859371185e+00
2.9889549751e-06 1.1123437500e+02 5.9540625000e+02 8.9539060593e+00
2.9985549190e-06 1.1196875000e+02 5.9404687500e+02 8.9718751907e+00
3.0081550904e-06 1.1243750000e+02 5.9449218750e+02 9.0492191315e+00
3.0177550343e-06 1.1164062500e+02 5.9690625000e+02 9.1546878815e+00
3.0273549783e-06 1.1073437500e+02 5.9491406250e+02 8.9093751907e+00
3.0369549222e-06 1.1193750000e+02 5.9557031250e+02 9.1609373093e+00
3.0465550935e-06 1.1284375000e+02 5.9814843750e+02 9.1328125000e+00
3.0561550375e-06 1.1446875000e+02 5.9817187500e+02 9.1367187500e+00
3.0657549814e-06 1.1595312500e+02 5.9627343750e+02 8.9835939407e+00
3.0753549254e-06 1.1359375000e+02 5.9772656250e+02 9.1453123093e+00
3.0849550967e-06 1.1429687500e+02 5.9793750000e+02 9.1101560593e+00
3.0945550407e-06 1.1393750000e+02 5.9882812500e+02 9.0664062500e+00
3.1041549846e-06 1.1529687500e+02 5.9625000000e+02 9.0273437500e+00
3.1137549286e-06 1.1515625000e+02 5.9753906250e+02 9.0140628815e+00
3.1233550999e-06 1.1445312500e+02 5.9580468750e+02 9.0367183685e+00
3.1329550438e-06 1.1565625000e+02 5.9524218750e+02 9.0546875000e+00
3.1425549878e-06 1.1609375000e+02 5.9524218750e+02 9.0460939407e+00
3.1521549317e-06 1.1517187500e+02 5.9423437500e+02 9.0148439407e+00
3.1617551031e-06 1.1559375000e+02 5.9531250000e+02 9.0585937500e+00
3.1713550470e-06 1.1579687500e+02 5.9601562500e+02 9.1367187500e+00
3.1809549910e-06 1.1628125000e+02 5.9613281250e+02 9.0617189407e+00
3.1905549349e-06 1.1798437500e+02 5.9594531250e+02 9.0773439407e+00
3.2001551062e-06 1.1578125000e+02 5.9594531250e+02 8.9921875000e+00
3.2097550502e-06 1.1632812500e+02 5.9685937500e+02 9.1109371185e+00
3.2193549941e-06 1.1626562500e+02 5.9484375000e+02 9.0500001907e+00
3.2289549381e-06 1.1681250000e+02 5.9709375000e+02 8.9523439407e+00
3.2385551094e-06 1.1829687500e+02 5.9620312500e+02 9.0898437500e+00
3.2481550534e-06 1.1848437500e+02 5.9721093750e+02 9.0640621185e+00
3.2577549973e-06 1.1718750000e+02 5.9589843750e+02 9.1515626907e+00
3.2673549413e-06 1.1784375000e+02 5.9467968750e+02 9.0874996185e+00
3.2769551126e-06 1.1910937500e+02 5.9496093750e+02 9.1750001907e+00
3.2865550565e-06 1.1782812500e+02 5.9789062500e+02 9.1804685593e+00
3.2961550005e-06 1.1901562500e+02 5.9580468750e+02 9.1531248093e+00
3.3057549444e-06 1.2062500000e+02 5.9826562500e+02 9.0906248093e+00
3.3153548884e-06 1.2064062500e+02 5.9660156250e+02 9.0265626907e+00
3.3249550597e-06 1.1914062500e+02 5.9859375000e+02 9.0546875000e+00
3.3345550037e-06 1.2182812500e+02 5.9711718750e+02 8.9328126907e+00
3.3441549476e-06 1.2007812500e+02 5.9625000000e+02 9.1203126907e+00
3.3537548916e-06 1.2210937500e+02 5.9756250000e+02 9.1414060593e+00
3.3633550629e-06 1.1950000000e+02 5.9840625000e+02 8.9859371185e+00
3.3729550069e-06 1.2198437500e+02 5.9650781250e+02 9.0554685593e+00
3.3825549508e-06 1.2131250000e+02 5.9812500000e+02 9.0554685593e+00
3.3921548948e-06 1.2298437500e+02 5.9643750000e+02 9.0562496185e+00
3.4017550661e-06 1.2135937500e+02 5.9657812500e+02 9.1062498093e+00
3.4113550100e-06 1.2346875000e+02 5.9521875000e+02 9.1015625000e+00
3.4209549540e-06 1.2160937500e+02 5.9524218750e+02 9.0757808685e+00
3.4305548979e-06 1.2246875000e+02 5.9728125000e+02 8.9976558685e+00
3.4401550693e-06 1.2401562500e+02 5.9489062500e+02 9.0710935593e+00
3.4497550132e-06 1.2304687500e+02 5.9718750000e+02 9.2070312500e+00
3.4593549572e-06 1.2421875000e+02 5.9634375000e+02 9.1632814407e+00
3.4689549011e-06 1.2460937500e+02 5.9646093750e+02 8.9593753815e+00
